172.23.72.154;2023-10-30 08:28:49.571936;Erro;Erro;
172.23.72.154;2023-10-30 08:29:22.331948;Erro;Erro;
172.23.72.154;2023-10-30 08:29:57.151805;Erro;Erro;
172.23.72.154;2023-10-30 08:30:31.952359;Erro;Erro;
172.23.72.154;2023-10-30 08:31:04.724190;Erro;Erro;
172.23.72.154;2023-10-30 08:31:39.536269;Erro;Erro;
172.23.72.154;2023-10-30 08:32:14.367903;Erro;Erro;
172.23.72.154;2023-10-30 08:32:49.168229;Erro;Erro;
172.23.72.154;2023-10-30 08:33:23.984242;Erro;Erro;
172.23.72.154;2023-10-30 08:33:56.755891;Erro;Erro;
172.23.72.154;2023-10-30 08:34:31.568280;Erro;Erro;
172.23.72.154;2023-10-30 08:35:04.351934;Erro;Erro;
172.23.72.154;2023-10-30 08:35:41.208028;Erro;Erro;
172.23.72.154;2023-10-30 08:36:16.035966;Erro;Erro;
172.23.72.154;2023-10-30 08:36:50.832246;Erro;Erro;
172.23.72.154;2023-10-30 08:37:23.611932;Erro;Erro;
172.23.72.154;2023-10-30 08:37:58.416236;Erro;Erro;
172.23.72.154;2023-10-30 08:38:31.195931;Erro;Erro;
172.23.72.154;2023-10-30 08:39:06.000231;Erro;Erro;
172.23.72.154;2023-10-30 08:39:40.824146;Erro;Erro;
172.23.72.154;2023-10-30 08:40:15.640162;Erro;Erro;
172.23.72.154;2023-10-30 08:40:50.456168;Erro;Erro;
172.23.72.154;2023-10-30 08:41:23.235925;Erro;Erro;
172.23.72.154;2023-10-30 08:41:58.039973;Erro;Erro;
172.23.72.154;2023-10-30 08:42:30.800204;Erro;Erro;
172.23.72.154;2023-10-30 08:43:05.627923;Erro;Erro;
172.23.72.154;2023-10-30 08:43:42.495941;Erro;Erro;
172.23.72.154;2023-10-30 08:44:15.259937;Erro;Erro;
172.23.72.154;2023-10-30 08:44:50.068158;Erro;Erro;
172.23.72.154;2023-10-30 08:45:24.884112;Erro;Erro;
172.23.72.154;2023-10-30 08:45:57.655889;Erro;Erro;
172.23.72.154;2023-10-30 08:46:32.472206;Erro;Erro;
172.23.72.154;2023-10-30 08:47:05.247941;Erro;Erro;
172.23.72.154;2023-10-30 08:47:42.096241;Erro;Erro;
172.23.72.154;2023-10-30 08:48:14.887946;Erro;Erro;
172.23.72.154;2023-10-30 08:48:49.684201;Erro;Erro;
172.23.72.154;2023-10-30 08:49:24.496245;Erro;Erro;
172.23.72.154;2023-10-30 08:49:59.311940;Erro;Erro;
172.23.72.154;2023-10-30 08:50:32.087985;Erro;Erro;
172.23.72.154;2023-10-30 08:51:06.896256;Erro;Erro;
172.23.72.154;2023-10-30 08:51:41.716202;Erro;Erro;
172.23.72.154;2023-10-30 08:52:16.555934;Erro;Erro;
172.23.72.154;2023-10-30 08:52:51.344252;Erro;Erro;
172.23.72.154;2023-10-30 08:53:24.123946;Erro;Erro;
172.23.72.154;2023-10-30 08:53:58.928264;Erro;Erro;
172.23.72.154;2023-10-30 08:54:31.712063;Erro;Erro;
172.23.72.154;2023-10-30 08:55:06.512318;Erro;Erro;
172.23.72.154;2023-10-30 08:55:41.343903;Erro;Erro;
172.23.72.154;2023-10-30 08:56:16.152156;Erro;Erro;
172.23.72.154;2023-10-30 08:56:50.960228;Erro;Erro;
172.23.72.154;2023-10-30 08:57:23.728220;Erro;Erro;
172.23.72.154;2023-10-30 08:57:58.551895;Erro;Erro;
172.23.72.154;2023-10-30 08:58:33.360206;Erro;Erro;
172.23.72.154;2023-10-30 08:59:06.132595;Erro;Erro;
172.23.72.154;2023-10-30 08:59:42.992237;Erro;Erro;
172.23.72.154;2023-10-30 09:00:15.771946;Erro;Erro;
172.23.72.154;2023-10-30 09:00:50.584119;Erro;Erro;
172.23.72.154;2023-10-30 09:01:25.399891;Erro;Erro;
172.23.72.154;2023-10-30 09:01:58.179895;Erro;Erro;
172.23.72.154;2023-10-30 09:02:32.984137;Erro;Erro;
172.23.72.154;2023-10-30 09:03:07.792240;Erro;Erro;
172.23.72.154;2023-10-30 09:03:42.612164;Erro;Erro;
172.23.72.154;2023-10-30 09:04:17.432160;Erro;Erro;
172.23.72.154;2023-10-30 09:04:50.196210;Erro;Erro;
172.23.72.154;2023-10-30 09:05:25.027905;Erro;Erro;
172.23.72.154;2023-10-30 09:05:59.824308;Erro;Erro;
172.23.72.154;2023-10-30 09:06:32.596166;Erro;Erro;
172.23.72.154;2023-10-30 09:07:07.409533;Erro;Erro;
172.23.72.154;2023-10-30 09:07:44.295910;Erro;Erro;
172.23.72.154;2023-10-30 09:08:19.107905;Erro;Erro;
172.23.72.154;2023-10-30 09:08:53.904205;Erro;Erro;
172.23.72.154;2023-10-30 09:09:26.673832;Erro;Erro;
172.23.72.154;2023-10-30 09:10:01.492163;Erro;Erro;
172.23.72.154;2023-10-30 09:10:36.308166;Erro;Erro;
172.23.72.154;2023-10-30 09:11:11.120288;Erro;Erro;
172.23.72.154;2023-10-30 09:11:45.936286;Erro;Erro;
172.23.72.154;2023-10-30 09:12:20.752251;Erro;Erro;
172.23.72.154;2023-10-30 09:12:53.535908;Erro;Erro;
172.23.72.154;2023-10-30 09:13:28.338991;Erro;Erro;
172.23.72.154;2023-10-30 09:14:01.111980;Erro;Erro;
172.23.72.154;2023-10-30 09:14:37.968268;Erro;Erro;
172.23.72.154;2023-10-30 09:14:49.320205;0.000000000;0.000000000
172.23.72.154;2023-10-30 09:15:12.807946;Erro;Erro;
172.23.72.154;2023-10-30 09:15:14.880521;0.000000000;0.000000000
172.23.72.154;2023-10-30 09:15:20.588086;0.000000000;0.000000000
172.23.72.154;2023-10-30 09:15:47.615853;Erro;Erro;
172.23.72.154;2023-10-30 09:15:54.880838;-20.461650213;-43.923572585
172.23.72.154;2023-10-30 09:16:31.503252;-20.461647237;-43.923574101
172.23.72.154;2023-10-30 09:17:05.436869;-20.461646642;-43.923574040
172.23.72.154;2023-10-30 09:17:40.552110;-20.461646215;-43.923573840
172.23.72.154;2023-10-30 09:18:15.206970;-20.461425092;-43.923685278
172.23.72.154;2023-10-31 09:43:08.166144;-20.464973336;-43.931737382
172.23.72.154;2023-10-31 09:43:42.532717;-20.467032532;-43.932528230
172.23.72.154;2023-10-31 09:44:17.612620;-20.468878794;-43.932485091
172.23.72.154;2023-10-31 09:44:50.687739;-20.470601611;-43.932531013
172.23.72.154;2023-10-31 09:45:24.879361;-20.471904665;-43.933765149
172.23.72.154;2023-10-31 09:45:59.432693;-20.472720128;-43.935417541
172.23.72.154;2023-10-31 09:46:33.227039;-20.473790043;-43.936874605
172.23.72.154;2023-10-31 09:47:06.915372;-20.475115394;-43.938098645
172.23.72.154;2023-10-31 09:47:43.344812;-20.476372205;-43.939515510
172.23.72.154;2023-10-31 09:48:17.388712;-20.474643608;-43.939511784
172.23.72.154;2023-10-31 09:48:51.316723;-20.472863527;-43.939401232
172.23.72.154;2023-10-31 09:49:24.678861;-20.470598637;-43.939292127
172.23.72.154;2023-10-31 09:49:59.240724;-20.469663905;-43.941005124
172.23.72.154;2023-10-31 09:50:33.764152;-20.469345329;-43.941090995
172.23.72.154;2023-10-31 09:51:06.717425;-20.469348683;-43.941021367
172.23.72.154;2023-10-31 09:51:43.432699;-20.469903971;-43.939752114
172.23.72.154;2023-10-31 09:52:17.272419;-20.473396829;-43.939566902
172.23.72.154;2023-10-31 09:52:51.548729;-20.476413026;-43.939854104
172.23.72.154;2023-10-31 09:53:25.972725;-20.478750634;-43.937127723
172.23.72.154;2023-10-31 09:54:00.152341;-20.479417585;-43.934371717
172.23.72.154;2023-10-31 09:54:32.836678;-20.479353538;-43.934367633
172.23.72.154;2023-10-31 09:55:07.799450;-20.479353232;-43.934368856
172.23.72.154;2023-10-31 09:55:42.716775;-20.479353197;-43.934369073
172.23.72.154;2023-10-31 09:58:26.576252;Erro;Erro;
172.23.72.154;2023-10-31 09:59:01.392219;Erro;Erro;
172.23.72.154;2023-10-31 09:59:36.207914;Erro;Erro;
172.23.72.154;2023-10-31 10:00:08.975950;Erro;Erro;
172.23.72.154;2023-10-31 10:00:43.803902;Erro;Erro;
172.23.72.154;2023-10-31 10:01:16.560798;Erro;Erro;
172.23.72.154;2023-10-31 10:01:53.424261;Erro;Erro;
172.23.72.154;2023-10-31 10:02:26.216044;Erro;Erro;
172.23.72.154;2023-10-31 10:03:01.020022;Erro;Erro;
172.23.72.154;2023-10-31 10:03:35.835956;Erro;Erro;
172.23.72.154;2023-10-31 10:04:08.591892;Erro;Erro;
172.23.72.154;2023-10-31 10:04:43.408282;Erro;Erro;
172.23.72.154;2023-10-31 10:05:18.224832;Erro;Erro;
172.23.72.154;2023-10-31 10:05:53.044289;Erro;Erro;
172.23.72.154;2023-10-31 10:06:27.856231;Erro;Erro;
172.23.72.154;2023-10-31 10:07:00.624222;Erro;Erro;
172.23.72.154;2023-10-31 10:07:35.441091;Erro;Erro;
172.23.72.154;2023-10-31 10:08:10.255906;Erro;Erro;
172.23.72.154;2023-10-31 10:08:43.035942;Erro;Erro;
172.23.72.154;2023-10-31 10:09:17.844169;Erro;Erro;
172.23.72.154;2023-10-31 10:09:52.656311;Erro;Erro;
172.23.72.154;2023-10-31 10:10:27.483964;Erro;Erro;
172.23.72.154;2023-10-31 10:11:02.299928;Erro;Erro;
172.23.72.154;2023-10-31 10:11:35.056272;Erro;Erro;
172.23.72.154;2023-10-31 10:12:09.891931;Erro;Erro;
172.23.72.154;2023-10-31 10:12:42.648288;Erro;Erro;
172.23.72.154;2023-10-31 10:13:17.456206;Erro;Erro;
172.23.72.154;2023-10-31 10:13:52.272213;Erro;Erro;
172.23.72.154;2023-10-31 10:14:27.088262;Erro;Erro;
172.23.72.154;2023-10-31 10:14:59.856221;Erro;Erro;
172.23.72.154;2023-10-31 10:15:34.672247;Erro;Erro;
172.23.72.154;2023-10-31 10:15:49.552101;0.000000000;0.000000000
172.23.72.154;2023-10-31 10:16:07.463568;Erro;Erro;
172.23.72.154;2023-10-31 10:16:09.539981;-20.479320469;-43.934357671
172.23.72.154;2023-10-31 10:16:42.256205;Erro;Erro;
172.23.72.154;2023-10-31 10:16:59.739043;0.000000000;0.000000000
172.23.72.154;2023-10-31 10:17:21.188404;-20.479304947;-43.934340822
172.23.72.154;2023-10-31 10:17:24.599036;-20.479266358;-43.934320811
172.23.72.154;2023-10-31 10:17:57.896780;-20.478930826;-43.934824836
172.23.72.154;2023-10-31 10:18:32.581428;-20.478877563;-43.936296965
172.23.72.154;2023-10-31 10:19:13.371509;-20.477856955;-43.939145688
172.23.72.154;2023-10-31 10:19:41.740718;-20.475741303;-43.938622336
172.23.72.154;2023-10-31 10:20:16.368667;-20.473605146;-43.936620373
172.23.72.154;2023-10-31 10:20:50.548757;-20.471983155;-43.933828807
172.23.72.154;2023-10-31 10:21:24.583310;-20.469322326;-43.932366498
172.23.72.154;2023-10-31 10:21:58.863701;-20.466883524;-43.932345017
172.23.72.154;2023-10-31 10:22:32.342936;-20.464253041;-43.931026534
172.23.72.154;2023-10-31 10:23:06.781127;-20.460618479;-43.929777952
172.23.72.154;2023-10-31 10:23:42.992227;-20.457313210;-43.926880136
172.23.72.154;2023-10-31 10:24:16.868831;-20.453682818;-43.926514395
172.23.72.154;2023-10-31 10:24:51.425018;-20.453104944;-43.925263656
172.23.72.154;2023-10-31 10:25:24.695298;-20.452576111;-43.924907380
172.23.72.154;2023-10-31 10:28:08.343837;Erro;Erro;
172.23.72.154;2023-10-31 10:28:43.152472;Erro;Erro;
172.23.72.154;2023-10-31 10:29:15.919917;Erro;Erro;
172.23.72.154;2023-10-31 10:29:50.736217;Erro;Erro;
172.23.72.154;2023-10-31 10:30:25.563965;Erro;Erro;
172.23.72.154;2023-10-31 10:30:58.320179;Erro;Erro;
172.23.72.154;2023-10-31 10:31:35.184215;Erro;Erro;
172.23.72.154;2023-10-31 10:32:07.963890;Erro;Erro;
172.23.72.154;2023-10-31 10:32:42.772192;Erro;Erro;
172.23.72.154;2023-10-31 10:33:17.599886;Erro;Erro;
172.23.72.154;2023-10-31 10:33:52.400191;Erro;Erro;
172.23.72.154;2023-10-31 10:34:27.216211;Erro;Erro;
172.23.72.154;2023-10-31 10:35:02.040188;Erro;Erro;
172.23.72.154;2023-10-31 10:35:36.847918;Erro;Erro;
172.23.72.154;2023-10-31 10:36:09.631938;Erro;Erro;
172.23.72.154;2023-10-31 10:36:42.403891;Erro;Erro;
172.23.72.154;2023-10-31 10:37:17.204170;Erro;Erro;
172.23.72.154;2023-10-31 10:37:54.064233;Erro;Erro;
172.23.72.154;2023-10-31 10:38:26.832261;Erro;Erro;
172.23.72.154;2023-10-31 10:39:01.652206;Erro;Erro;
172.23.72.154;2023-10-31 10:39:36.463964;Erro;Erro;
172.23.72.154;2023-10-31 10:40:09.231957;Erro;Erro;
172.23.72.154;2023-10-31 10:40:44.048273;Erro;Erro;
172.23.72.154;2023-10-31 10:41:16.816231;Erro;Erro;
172.23.72.154;2023-10-31 10:41:53.680265;Erro;Erro;
172.23.72.154;2023-10-31 10:42:26.463931;Erro;Erro;
172.23.72.154;2023-10-31 10:43:01.264205;Erro;Erro;
172.23.72.154;2023-10-31 10:43:36.079905;Erro;Erro;
172.23.72.154;2023-10-31 10:44:08.847962;Erro;Erro;
172.23.72.154;2023-10-31 10:44:43.668226;Erro;Erro;
172.23.72.154;2023-10-31 10:45:18.480296;Erro;Erro;
172.23.72.154;2023-10-31 10:45:53.296227;Erro;Erro;
172.23.72.154;2023-10-31 10:46:28.112235;Erro;Erro;
172.23.72.154;2023-10-31 10:47:00.891935;Erro;Erro;
172.23.72.154;2023-10-31 10:47:35.711911;Erro;Erro;
172.23.72.154;2023-10-31 10:48:10.519889;Erro;Erro;
172.23.72.154;2023-10-31 10:48:43.299976;Erro;Erro;
172.23.72.154;2023-10-31 10:49:18.104474;Erro;Erro;
172.23.72.154;2023-10-31 10:49:52.920164;Erro;Erro;
172.23.72.154;2023-10-31 10:50:27.732174;Erro;Erro;
172.23.72.154;2023-10-31 10:51:02.544267;Erro;Erro;
172.23.72.154;2023-10-31 10:51:35.312280;Erro;Erro;
172.23.72.154;2023-10-31 10:52:10.136190;Erro;Erro;
172.23.72.154;2023-10-31 10:52:42.912076;Erro;Erro;
172.23.72.154;2023-10-31 10:53:17.712213;Erro;Erro;
172.23.72.154;2023-10-31 10:53:52.532170;Erro;Erro;
172.23.72.154;2023-10-31 10:54:27.344215;Erro;Erro;
172.23.72.154;2023-10-31 10:55:02.160229;Erro;Erro;
172.23.72.154;2023-10-31 10:55:34.939931;Erro;Erro;
172.23.72.154;2023-10-31 10:56:09.743883;Erro;Erro;
172.23.72.154;2023-10-31 10:56:44.560269;Erro;Erro;
172.23.72.154;2023-10-31 10:57:17.332378;Erro;Erro;
172.23.72.154;2023-10-31 10:57:52.163913;Erro;Erro;
172.23.72.154;2023-10-31 10:58:26.968162;Erro;Erro;
172.23.72.154;2023-10-31 10:59:01.784169;Erro;Erro;
172.23.72.154;2023-10-31 10:59:34.544240;Erro;Erro;
172.23.72.154;2023-10-31 11:00:09.363898;Erro;Erro;
172.23.72.154;2023-10-31 11:00:44.184197;Erro;Erro;
172.23.72.154;2023-10-31 11:01:16.948191;Erro;Erro;
172.23.72.154;2023-10-31 11:01:53.819940;Erro;Erro;
172.23.72.154;2023-10-31 11:02:28.624244;Erro;Erro;
172.23.72.154;2023-10-31 11:03:01.407914;Erro;Erro;
172.23.72.154;2023-10-31 11:03:36.208202;Erro;Erro;
172.23.72.154;2023-10-31 11:04:08.996063;Erro;Erro;
172.23.72.154;2023-10-31 11:04:43.791948;Erro;Erro;
172.23.72.154;2023-10-31 11:05:16.561676;Erro;Erro;
172.23.72.154;2023-10-31 11:05:53.424220;Erro;Erro;
172.23.72.154;2023-10-31 11:06:26.207901;Erro;Erro;
172.23.72.154;2023-10-31 11:07:01.015990;Erro;Erro;
172.23.72.154;2023-10-31 11:07:35.835969;Erro;Erro;
172.23.72.154;2023-10-31 11:08:08.599923;Erro;Erro;
172.23.72.154;2023-10-31 11:08:43.411928;Erro;Erro;
172.23.72.154;2023-10-31 11:09:18.224575;Erro;Erro;
172.23.72.154;2023-10-31 11:09:53.044204;Erro;Erro;
172.23.72.154;2023-10-31 11:10:27.871936;Erro;Erro;
172.23.72.154;2023-10-31 11:11:00.639912;Erro;Erro;
172.23.72.154;2023-10-31 11:11:35.440217;Erro;Erro;
172.23.72.154;2023-10-31 11:12:10.263865;Erro;Erro;
172.23.72.154;2023-10-31 11:12:43.047913;Erro;Erro;
172.23.72.154;2023-10-31 11:13:17.840295;Erro;Erro;
172.23.72.154;2023-10-31 11:13:52.656232;Erro;Erro;
172.23.72.154;2023-10-31 11:14:27.472255;Erro;Erro;
172.23.72.154;2023-10-31 11:15:00.244306;Erro;Erro;
172.23.72.154;2023-10-31 11:15:33.008251;Erro;Erro;
172.23.72.154;2023-10-31 11:16:09.883896;Erro;Erro;
172.23.72.154;2023-10-31 11:16:42.651945;Erro;Erro;
172.23.72.154;2023-10-31 11:17:17.456599;Erro;Erro;
172.23.72.154;2023-10-31 11:17:52.291900;Erro;Erro;
172.23.72.154;2023-10-31 11:18:27.088231;Erro;Erro;
172.23.72.154;2023-10-31 11:18:59.871919;Erro;Erro;
172.23.72.154;2023-10-31 11:19:34.680160;Erro;Erro;
172.23.72.154;2023-10-31 11:20:09.487900;Erro;Erro;
172.23.72.154;2023-10-31 11:20:42.260210;Erro;Erro;
172.23.72.154;2023-10-31 11:21:17.080144;Erro;Erro;
172.23.72.154;2023-10-31 11:21:51.903896;Erro;Erro;
172.23.72.154;2023-10-31 11:22:26.712182;Erro;Erro;
172.23.72.154;2023-10-31 11:23:01.520269;Erro;Erro;
172.23.72.154;2023-10-31 11:23:34.303959;Erro;Erro;
172.23.72.154;2023-10-31 11:24:09.108189;Erro;Erro;
172.23.72.154;2023-11-01 13:04:49.680259;Erro;Erro;
172.23.72.154;2023-11-01 13:05:26.555943;Erro;Erro;
172.23.72.154;2023-11-01 13:05:59.327947;Erro;Erro;
172.23.72.154;2023-11-01 13:06:34.139935;Erro;Erro;
172.23.72.154;2023-11-01 13:07:06.900204;Erro;Erro;
172.23.72.154;2023-11-01 13:07:24.539143;0.000000000;0.000000000
172.23.72.154;2023-11-01 13:07:39.667919;Erro;Erro;
172.23.72.154;2023-11-01 13:07:43.910938;-20.461832133;-43.923093191
172.23.72.154;2023-11-01 13:07:50.348651;-20.461831527;-43.923093171
172.23.72.154;2023-11-01 13:08:16.535986;Erro;Erro;
172.23.72.154;2023-11-01 13:08:23.188933;-20.461829179;-43.923092432
172.23.72.154;2023-11-01 13:08:57.556736;-20.461829139;-43.923092608
172.23.72.154;2023-11-01 13:09:31.590026;-20.461830612;-43.923092312
172.23.72.154;2023-11-01 13:10:05.624726;-20.461832051;-43.923092043
172.23.72.154;2023-11-01 13:10:39.090119;-20.461832758;-43.923091966
172.23.72.154;2023-11-01 13:11:16.434883;-20.461832652;-43.923092162
172.23.72.154;2023-11-01 13:11:49.292406;-20.461832433;-43.923092523
172.23.72.154;2023-11-01 13:12:23.500600;-20.461831787;-43.923092141
172.23.72.154;2023-11-01 13:12:57.056766;-20.461831808;-43.923091517
172.23.72.154;2023-11-01 13:13:31.944223;-20.461832084;-43.923090891
172.23.72.154;2023-11-01 13:14:05.394451;-20.461832260;-43.923090708
172.23.72.154;2023-11-01 13:14:39.516455;-20.461832534;-43.923090692
172.23.72.154;2023-11-01 13:15:16.311745;-20.461832823;-43.923090692
172.23.72.154;2023-11-01 13:15:49.610431;-20.461833048;-43.923090902
172.23.72.154;2023-11-01 13:16:23.867362;-20.461833523;-43.923091188
172.23.72.154;2023-11-01 13:16:58.168923;-20.461833742;-43.923091396
172.23.72.154;2023-11-01 13:17:31.951458;-20.461833515;-43.923091347
172.23.72.154;2023-11-01 13:18:05.484699;-20.461833253;-43.923091304
172.23.72.154;2023-11-01 13:18:39.337735;-20.461833343;-43.923091223
172.23.72.154;2023-11-01 13:19:15.216736;-20.461833369;-43.923091157
172.23.72.154;2023-11-01 13:19:49.724038;-20.461833103;-43.923091127
172.23.72.154;2023-11-01 13:20:23.357576;-20.461833046;-43.923091172
172.23.72.154;2023-11-01 13:20:57.544796;-20.461833199;-43.923091347
172.23.72.154;2023-11-01 13:21:31.698433;-20.461833322;-43.923091536
172.23.72.154;2023-11-01 13:22:05.452693;-20.461833192;-43.923091506
172.23.72.154;2023-11-01 13:22:39.414890;-20.461832939;-43.923091370
172.23.72.154;2023-11-01 13:23:16.086982;-20.461832897;-43.923091337
172.23.72.154;2023-11-01 13:23:49.345695;-20.461832908;-43.923091337
172.23.72.154;2023-11-01 13:24:22.705294;-20.461833231;-43.923091318
172.23.72.154;2023-11-01 13:24:57.329029;-20.461833233;-43.923091231
172.23.72.154;2023-11-01 13:25:31.090796;-20.461833096;-43.923091229
172.23.72.154;2023-11-01 13:26:04.358695;-20.461833050;-43.923091170
172.23.72.154;2023-11-01 13:26:38.634849;-20.461833633;-43.923091611
172.23.72.154;2023-11-01 13:27:14.942042;-20.461833122;-43.923091736
172.23.72.154;2023-11-01 13:27:48.244250;-20.461833121;-43.923091306
172.23.72.154;2023-11-01 13:28:22.958497;-20.461833527;-43.923091142
172.23.72.154;2023-11-01 13:28:57.605026;-20.461833535;-43.923091105
172.23.72.154;2023-11-01 13:29:31.320705;-20.461833336;-43.923090954
172.23.72.154;2023-11-01 13:30:04.777024;-20.461832993;-43.923090733
172.23.72.154;2023-11-01 13:30:38.289413;-20.461833137;-43.923090552
172.23.72.154;2023-11-01 13:31:15.398479;-20.461833523;-43.923090517
172.23.72.154;2023-11-01 13:31:49.774913;-20.461833618;-43.923090857
172.23.72.154;2023-11-01 13:32:23.295815;-20.461833407;-43.923091596
172.23.72.154;2023-11-01 13:32:57.564334;-20.461833377;-43.923091773
172.23.72.154;2023-11-03 08:23:48.908677;-20.467887717;-43.918892607
172.23.72.154;2023-11-03 08:24:24.035823;-20.467816439;-43.918712164
172.23.72.154;2023-11-03 08:24:58.516756;-20.467869573;-43.918574210
172.23.72.154;2023-11-03 08:25:31.598393;-20.467869987;-43.918575241
172.23.72.154;2023-11-03 08:26:05.168408;-20.467869947;-43.918576084
172.23.72.154;2023-11-03 08:26:39.808723;-20.467870433;-43.918576672
172.23.72.154;2023-11-03 08:27:13.640700;-20.467870422;-43.918576567
172.23.72.154;2023-11-03 08:27:46.949288;-20.467870299;-43.918576244
172.23.72.154;2023-11-03 08:28:23.790124;-20.467870346;-43.918575590
172.23.72.154;2023-11-03 08:28:57.463175;-20.467870532;-43.918575109
172.23.72.154;2023-11-03 08:29:30.506434;-20.468569567;-43.919120098
172.23.72.154;2023-11-03 08:30:05.460166;-20.470397846;-43.919323211
172.23.72.154;2023-11-03 08:30:39.123837;-20.471413668;-43.919593742
172.23.72.154;2023-11-03 08:31:12.960753;-20.472208285;-43.919882906
172.23.72.154;2023-11-03 08:31:46.371243;-20.472359681;-43.920993776
172.23.72.154;2023-11-03 08:32:22.867251;-20.473144065;-43.920321196
172.23.72.154;2023-11-03 08:32:57.880238;-20.473339728;-43.919185344
172.23.72.154;2023-11-03 08:33:30.856124;-20.473309494;-43.918080715
172.23.72.154;2023-11-03 08:34:05.586973;-20.474310504;-43.917561337
172.23.72.154;2023-11-03 08:34:38.995572;-20.474534446;-43.918550263
172.23.72.154;2023-11-03 08:35:12.932776;-20.474572580;-43.919783534
172.23.72.154;2023-11-03 08:35:45.825563;-20.475220865;-43.921570530
172.23.72.154;2023-11-03 08:36:22.651721;-20.473948199;-43.923278771
172.23.72.154;2023-11-03 08:36:57.458118;-20.472901758;-43.923690981
172.23.72.154;2023-11-03 08:37:31.628964;-20.472003672;-43.923757987
172.23.72.154;2023-11-03 08:38:05.056335;-20.470886976;-43.923622699
172.23.72.154;2023-11-03 08:38:39.082911;-20.469996545;-43.923556731
172.23.72.154;2023-11-03 08:39:12.004753;-20.469173397;-43.923517616
172.23.72.154;2023-11-03 08:39:46.395507;-20.468301849;-43.923509164
172.23.72.154;2023-11-03 08:40:23.503715;-20.467413489;-43.923470358
172.23.72.154;2023-11-03 08:40:57.292149;-20.466582805;-43.923652441
172.23.72.154;2023-11-03 08:41:31.617205;-20.466384608;-43.924722303
172.23.72.154;2023-11-03 08:42:04.761729;-20.466333921;-43.925184430
172.23.72.154;2023-11-03 08:42:38.946658;-20.466331601;-43.925209630
172.23.72.154;2023-11-03 08:43:12.775634;-20.466331039;-43.925210169
172.23.72.154;2023-11-03 08:43:46.629646;-20.466330410;-43.925210660
172.23.72.154;2023-11-03 08:44:22.147639;-20.466300846;-43.925920172
172.23.72.154;2023-11-03 08:44:56.472789;-20.465207462;-43.926125178
172.23.72.154;2023-11-03 08:45:30.356429;-20.464096349;-43.925835237
172.23.72.154;2023-11-03 08:46:03.577825;-20.462937117;-43.925488698
172.23.72.154;2023-11-03 08:46:37.680433;-20.461854405;-43.925022711
172.23.72.154;2023-11-03 08:47:12.212736;-20.461264498;-43.925336361
